transaction_id,customer_id,order_date,price,quantity,discount,total_amount
TX0232739,STD_1721031591,2024-07-24T12:32:05.000+07:00,494.67,10,0.06,4649.898
TX0239367,STD_1721031591,2024-09-02T12:32:05.000+07:00,466.85,10,0.11,4154.965
TX0005241,STD_1721031591,2025-02-22T12:32:01.000+07:00,484.11,9,0.04,4182.71
TX0133833,STD_1721031591,2024-11-12T12:32:03.000+07:00,428.73,10,0.04,4115.808
TX0179456,STD_1721031591,2024-11-20T12:32:04.000+07:00,496.7,10,0.06,4668.98
TX0179660,STD_1721031591,2024-05-05T12:32:04.000+07:00,498.66,10,0.19,4039.146
TX0005410,STD_1721031591,2024-07-14T12:32:01.000+07:00,482.51,10,0.15,4101.335
TX0027075,STD_1721031591,2024-07-31T12:32:01.000+07:00,488.13,10,0.06,4588.422
TX0182402,STD_1721031591,2025-03-16T12:32:04.000+07:00,468.2,10,0.05,4447.9
TX0257632,STD_1721031591,2024-08-23T12:32:05.000+07:00,462.97,10,0.06,4351.918
TX0070501,STD_1721031591,2024-07-14T12:32:02.000+07:00,496.34,10,0.18,4069.9878
TX0183162,STD_1721031591,2025-02-11T12:32:04.000+07:00,435.05,10,0.03,4219.9854
TX0149531,STD_1721031591,2024-11-23T12:32:04.000+07:00,461.18,10,0.13,4012.2659
TX0062440,STD_1721031591,2025-03-10T12:32:02.000+07:00,424.0,10,0.02,4155.2
TX0023399,STD_1721031591,2024-11-15T12:32:01.000+07:00,489.18,10,0.02,4793.964
TX0210816,STD_1721031591,2025-02-28T12:32:05.000+07:00,496.82,9,0.08,4113.6694
TX0152626,STD_1721031591,2024-12-11T12:32:04.000+07:00,454.14,10,0.01,4495.9863
TX0075960,STD_1721031591,2024-06-22T12:32:02.000+07:00,421.28,10,0.05,4002.1597
TX0073024,STD_1721031591,2025-01-29T12:32:02.000+07:00,483.23,10,0.11,4300.747
TX0012827,STD_1721031591,2024-10-05T12:32:01.000+07:00,487.22,10,0.12,4287.536
TX0162773,STD_1721031591,2025-01-05T12:32:04.000+07:00,492.05,9,0.03,4295.596
TX0126534,STD_1721031591,2025-01-30T12:32:03.000+07:00,478.51,9,0.02,4220.458
TX0214441,STD_1721031591,2024-04-30T12:32:05.000+07:00,447.54,10,0.02,4385.892
TX0001630,STD_1721031591,2025-02-21T12:32:01.000+07:00,449.65,10,0.09,4091.815
TX0245693,STD_1721031591,2024-06-13T12:32:05.000+07:00,467.56,10,0.04,4488.576
TX0192040,STD_1721031591,2024-04-11T12:32:04.000+07:00,480.75,10,0.05,4567.125
TX0219172,STD_1721031591,2024-06-15T12:32:05.000+07:00,418.04,10,0.02,4096.792
TX0223279,STD_1721031591,2024-06-23T12:32:05.000+07:00,423.98,10,0.04,4070.2083
TX0045146,STD_1721031591,2024-07-18T12:32:01.000+07:00,453.28,10,0.12,3988.8638
TX0102013,STD_1721031591,2024-05-06T12:32:03.000+07:00,462.06,10,0.09,4204.746
TX0243305,STD_1721031591,2024-12-27T12:32:05.000+07:00,485.63,10,0.08,4467.796
TX0030764,STD_1721031591,2025-02-12T12:32:01.000+07:00,439.36,10,0.04,4217.8555
TX0004221,STD_1721031591,2024-12-28T12:32:01.000+07:00,471.37,9,0.02,4157.4834
TX0042282,STD_1721031591,2024-09-11T12:32:01.000+07:00,475.65,9,0.02,4195.2334
TX0168492,STD_1721031591,2024-09-23T12:32:04.000+07:00,438.05,10,0.04,4205.28
TX0047783,STD_1721031591,2024-12-14T12:32:01.000+07:00,429.46,10,0.06,4036.924
TX0201720,STD_1721031591,2024-12-13T12:32:04.000+07:00,494.54,10,0.05,4698.13
TX0178516,STD_1721031591,2024-04-19T12:32:04.000+07:00,465.87,10,0.13,4053.069
TX0145610,STD_1721031591,2024-09-20T12:32:03.000+07:00,470.43,10,0.13,4092.741
TX0159165,STD_1721031591,2024-08-17T12:32:04.000+07:00,468.81,10,0.09,4266.171
TX0242824,STD_1721031591,2024-10-03T12:32:05.000+07:00,495.25,10,0.08,4556.3003
TX0045689,STD_1721031591,2024-11-19T12:32:01.000+07:00,457.46,9,0.03,3993.626
TX0226686,STD_1721031591,2024-07-24T12:32:05.000+07:00,497.93,9,0.01,4436.5566
TX0109598,STD_1721031591,2025-02-27T12:32:03.000+07:00,433.2,10,0.05,4115.4
TX0223981,STD_1721031591,2024-06-13T12:32:05.000+07:00,443.61,10,0.02,4347.378
TX0262310,STD_1721031591,2025-02-06T12:32:06.000+07:00,483.05,9,0.03,4217.0264
TX0028231,STD_1721031591,2025-03-03T12:32:01.000+07:00,456.89,10,0.01,4523.2114
TX0094969,STD_1721031591,2024-08-12T12:32:02.000+07:00,487.14,10,0.01,4822.6865
TX0192015,STD_1721031591,2025-01-04T12:32:04.000+07:00,486.21,10,0.05,4618.995
TX0257966,STD_1721031591,2024-07-15T12:32:05.000+07:00,469.56,10,0.02,4601.688
TX0254273,STD_1721031591,2024-09-03T12:32:05.000+07:00,454.96,9,0.01,4053.6936
TX0144111,STD_1721031591,2024-07-15T12:32:03.000+07:00,444.14,10,0.03,4308.1587
TX0208766,STD_1721031591,2024-04-30T12:32:05.000+07:00,499.22,10,0.12,4393.136
TX0255514,STD_1721031591,2024-07-06T12:32:05.000+07:00,457.62,10,0.11,4072.818
TX0260449,STD_1721031591,2024-09-15T12:32:05.000+07:00,491.79,10,0.18,4032.678
TX0256196,STD_1721031591,2024-10-27T12:32:05.000+07:00,499.29,10,0.09,4543.5386
TX0216906,STD_1721031591,2024-08-08T12:32:05.000+07:00,467.9,10,0.14,4023.9402
TX0336267,STD_1721031591,2024-08-07T12:32:07.000+07:00,473.96,9,0.02,4180.3276
TX0414511,STD_1721031591,2024-06-19T12:32:10.000+07:00,455.43,10,0.07,4235.499
TX0358311,STD_1721031591,2025-02-08T12:32:08.000+07:00,483.51,10,0.16,4061.4841
TX0402061,STD_1721031591,2024-11-11T12:32:10.000+07:00,465.11,9,0.0,4185.9897
TX0455385,STD_1721031591,2025-04-04T12:32:12.000+07:00,440.61,10,0.08,4053.6118
TX0384095,STD_1721031591,2024-09-22T12:32:08.000+07:00,489.73,9,0.07,4099.0405
TX0329122,STD_1721031591,2024-11-14T12:32:07.000+07:00,421.3,10,0.04,4044.48
TX0420292,STD_1721031591,2025-02-12T12:32:10.000+07:00,493.04,10,0.14,4240.144
TX0340813,STD_1721031591,2024-08-06T12:32:07.000+07:00,498.33,9,0.01,4440.12
TX0425640,STD_1721031591,2024-06-10T12:32:10.000+07:00,470.92,10,0.06,4426.648
TX0459561,STD_1721031591,2024-09-26T12:32:12.000+07:00,437.16,10,0.03,4240.452
TX0509384,STD_1721031591,2025-02-03T12:32:16.000+07:00,479.54,10,0.17,3980.182
TX0443642,STD_1721031591,2024-05-13T12:32:11.000+07:00,461.62,10,0.07,4293.0664
TX0324257,STD_1721031591,2024-05-14T12:32:07.000+07:00,472.91,10,0.11,4208.899
TX0286307,STD_1721031591,2024-04-16T12:32:06.000+07:00,495.2,9,0.0,4456.8003
TX0444477,STD_1721031591,2025-01-30T12:32:11.000+07:00,497.39,10,0.02,4874.4224
TX0316602,STD_1721031591,2024-05-07T12:32:07.000+07:00,424.04,10,0.06,3985.9758
TX0362841,STD_1721031591,2024-06-27T12:32:08.000+07:00,462.29,10,0.1,4160.61
TX0448488,STD_1721031591,2024-05-16T12:32:11.000+07:00,481.99,10,0.1,4337.9097
TX0519395,STD_1721031591,2024-05-26T12:32:17.000+07:00,443.96,10,0.09,4040.036
TX0372162,STD_1721031591,2025-01-20T12:32:08.000+07:00,448.34,10,0.11,3990.2258
TX0421990,STD_1721031591,2025-01-16T12:32:10.000+07:00,415.73,10,0.03,4032.5813
TX0480873,STD_1721031591,2024-08-06T12:32:14.000+07:00,492.3,10,0.18,4036.8599
TX0444281,STD_1721031591,2025-03-01T12:32:11.000+07:00,489.11,10,0.08,4499.8115
TX0367257,STD_1721031591,2024-08-08T12:32:08.000+07:00,483.67,9,0.05,4135.379
TX0269222,STD_1721031591,2024-09-05T12:32:06.000+07:00,428.61,10,0.03,4157.5166
TX0332920,STD_1721031591,2024-12-02T12:32:07.000+07:00,490.2,9,0.09,4014.738
TX0368861,STD_1721031591,2024-07-29T12:32:08.000+07:00,428.89,10,0.06,4031.5664
TX0456830,STD_1721031591,2024-04-20T12:32:12.000+07:00,488.09,10,0.07,4539.237
TX0351582,STD_1721031591,2025-01-29T12:32:08.000+07:00,499.42,9,0.11,4000.3545
TX0517626,STD_1721031591,2024-07-18T12:32:17.000+07:00,490.57,10,0.04,4709.472
TX0331941,STD_1721031591,2024-04-28T12:32:07.000+07:00,499.4,9,0.01,4449.6543
TX0449446,STD_1721031591,2024-07-07T12:32:11.000+07:00,498.08,10,0.04,4781.568
TX0370752,STD_1721031591,2024-09-21T12:32:08.000+07:00,442.32,10,0.03,4290.5044
TX0320591,STD_1721031591,2024-06-10T12:32:07.000+07:00,495.72,10,0.03,4808.4844
TX0530314,STD_1721031591,2024-08-26T12:32:18.000+07:00,498.9,9,0.05,4265.595
TX0466283,STD_1721031591,2025-03-07T12:32:13.000+07:00,487.13,10,0.14,4189.318
TX0338480,STD_1721031591,2025-02-19T12:32:07.000+07:00,473.12,9,0.05,4045.176
TX0526065,STD_1721031591,2025-01-01T12:32:18.000+07:00,442.5,10,0.07,4115.25
TX0307794,STD_1721031591,2024-09-24T12:32:07.000+07:00,471.39,10,0.0,4713.9004
TX0314787,STD_1721031591,2024-08-28T12:32:07.000+07:00,465.17,10,0.01,4605.183
TX0307978,STD_1721031591,2024-10-14T12:32:07.000+07:00,455.25,9,0.02,4015.3052
TX0374680,STD_1721031591,2024-06-28T12:32:08.000+07:00,465.43,9,0.02,4105.093
TX0494053,STD_1721031591,2024-07-01T12:32:15.000+07:00,436.13,10,0.06,4099.6216
TX0313776,STD_1721031591,2025-02-11T12:32:07.000+07:00,484.12,10,0.06,4550.728
TX0491925,STD_1721031591,2024-05-23T12:32:15.000+07:00,486.31,10,0.12,4279.528
TX0361840,STD_1721031591,2024-05-16T12:32:08.000+07:00,474.9,10,0.08,4369.08
TX0289637,STD_1721031591,2024-10-04T12:32:06.000+07:00,474.76,9,0.03,4144.655
TX0534654,STD_1721031591,2025-01-15T12:32:18.000+07:00,438.32,10,0.06,4120.208
TX0446047,STD_1721031591,2024-11-25T12:32:11.000+07:00,496.67,10,0.07,4619.0312
TX0286047,STD_1721031591,2024-10-11T12:32:06.000+07:00,437.19,10,0.01,4328.181
TX0295332,STD_1721031591,2024-12-09T12:32:06.000+07:00,486.64,10,0.08,4477.0884
TX0407152,STD_1721031591,2024-08-10T12:32:10.000+07:00,467.33,10,0.06,4392.902
TX0275865,STD_1721031591,2024-05-15T12:32:06.000+07:00,474.56,10,0.02,4650.688
TX0515932,STD_1721031591,2025-02-10T12:32:17.000+07:00,445.8,10,0.05,4235.1
TX0365211,STD_1721031591,2024-12-09T12:32:08.000+07:00,490.58,10,0.12,4317.104
TX0462720,STD_1721031591,2024-07-17T12:32:12.000+07:00,480.27,9,0.05,4106.308
TX0510904,STD_1721031591,2024-10-03T12:32:16.000+07:00,482.7,10,0.08,4440.84
TX0382836,STD_1721031591,2024-05-28T12:32:08.000+07:00,490.36,10,0.06,4609.384
TX0451277,STD_1721031591,2024-06-16T12:32:11.000+07:00,475.31,9,0.04,4106.678
TX0286372,STD_1721031591,2024-07-12T12:32:06.000+07:00,491.6,10,0.09,4473.56
TX0366443,STD_1721031591,2025-01-04T12:32:08.000+07:00,421.89,10,0.02,4134.5225
TX0500910,STD_1721031591,2024-05-16T12:32:15.000+07:00,451.53,10,0.02,4424.9937
TX0431318,STD_1721031591,2024-11-04T12:32:10.000+07:00,468.02,10,0.07,4352.586
TX0431520,STD_1721031591,2024-07-28T12:32:10.000+07:00,498.66,10,0.11,4438.074
TX0347074,STD_1721031591,2024-05-20T12:32:08.000+07:00,481.62,10,0.07,4479.0664
TX0349534,STD_1721031591,2024-06-12T12:32:08.000+07:00,424.06,10,0.06,3986.164
TX0316808,STD_1721031591,2024-09-22T12:32:07.000+07:00,443.27,10,0.06,4166.738
TX0422850,STD_1721031591,2024-10-04T12:32:10.000+07:00,435.92,10,0.01,4315.6084
TX0380910,STD_1721031591,2025-03-15T12:32:08.000+07:00,477.53,10,0.01,4727.547
TX0388970,STD_1721031591,2024-07-24T12:32:09.000+07:00,496.85,9,0.01,4426.9336
TX0320387,STD_1721031591,2025-01-08T12:32:07.000+07:00,497.34,8,0.0,3978.72
TX0368168,STD_1721031591,2025-03-23T12:32:08.000+07:00,471.53,10,0.0,4715.3
TX0285432,STD_1721031591,2025-04-04T12:32:06.000+07:00,493.38,9,0.09,4040.782
TX0353531,STD_1721031591,2024-04-16T12:32:08.000+07:00,454.19,10,0.09,4133.129
TX0495460,STD_1721031591,2024-07-01T12:32:15.000+07:00,409.33,10,0.02,4011.4338
TX0357777,STD_1721031591,2024-04-15T12:32:08.000+07:00,443.93,10,0.03,4306.121
TX0374563,STD_1721031591,2024-06-10T12:32:08.000+07:00,492.86,9,0.1,3992.1658
TX0311069,STD_1721031591,2024-10-06T12:32:07.000+07:00,421.0,10,0.0,4210.0
TX0514901,STD_1721031591,2024-08-18T12:32:17.000+07:00,463.24,10,0.12,4076.512
TX0524076,STD_1721031591,2024-09-04T12:32:17.000+07:00,470.21,10,0.06,4419.974
TX0526121,STD_1721031591,2024-09-23T12:32:18.000+07:00,470.86,9,0.05,4025.8528
TX0430703,STD_1721031591,2025-02-06T12:32:10.000+07:00,428.56,10,0.03,4157.032
TX0306543,STD_1721031591,2024-07-12T12:32:07.000+07:00,490.62,10,0.15,4170.2705
TX0330100,STD_1721031591,2024-11-04T12:32:07.000+07:00,443.66,10,0.04,4259.136
TX0355378,STD_1721031591,2024-04-09T12:32:08.000+07:00,488.15,10,0.1,4393.35
TX0404356,STD_1721031591,2024-06-15T12:32:10.000+07:00,495.49,9,0.02,4370.222
TX0464045,STD_1721031591,2025-01-09T12:32:13.000+07:00,472.22,9,0.06,3994.9812
TX0285217,STD_1721031591,2024-08-11T12:32:06.000+07:00,470.53,10,0.14,4046.5579
TX0444264,STD_1721031591,2024-09-11T12:32:11.000+07:00,488.44,10,0.04,4689.024
TX0470950,STD_1721031591,2025-02-08T12:32:13.000+07:00,491.32,10,0.14,4225.352
TX0267916,STD_1721031591,2024-12-30T12:32:06.000+07:00,479.54,9,0.06,4056.9082
TX0453523,STD_1721031591,2024-12-10T12:32:12.000+07:00,463.29,10,0.01,4586.571
TX0422823,STD_1721031591,2024-08-28T12:32:10.000+07:00,448.4,10,0.05,4259.8
TX0336260,STD_1721031591,2024-07-11T12:32:07.000+07:00,460.33,10,0.09,4189.0024
TX0392141,STD_1721031591,2024-06-23T12:32:09.000+07:00,443.71,10,0.08,4082.132
TX0372381,STD_1721031591,2025-01-24T12:32:08.000+07:00,492.39,10,0.1,4431.5103
TX0492337,STD_1721031591,2024-06-16T12:32:15.000+07:00,479.76,10,0.17,3982.008
TX0336773,STD_1721031591,2024-04-09T12:32:07.000+07:00,475.02,9,0.04,4104.1724
TX0462598,STD_1721031591,2025-01-10T12:32:12.000+07:00,499.52,10,0.19,4046.1118
TX0464894,STD_1721031591,2024-08-10T12:32:13.000+07:00,409.15,10,0.01,4050.585
TX0374456,STD_1721031591,2024-06-23T12:32:08.000+07:00,498.64,10,0.14,4288.304
TX0489907,STD_1721031591,2025-02-17T12:32:14.000+07:00,421.36,10,0.02,4129.3276
TX0433342,STD_1721031591,2025-01-24T12:32:10.000+07:00,414.06,10,0.01,4099.1943
TX0291194,STD_1721031591,2025-01-04T12:32:06.000+07:00,488.18,10,0.16,4100.712
TX0393175,STD_1721031591,2024-12-02T12:32:09.000+07:00,498.62,10,0.15,4238.2705
TX0282387,STD_1721031591,2024-11-21T12:32:06.000+07:00,466.3,10,0.09,4243.33
TX0302497,STD_1721031591,2024-12-17T12:32:06.000+07:00,460.14,10,0.08,4233.2886
TX0448184,STD_1721031591,2024-07-14T12:32:11.000+07:00,487.05,9,0.09,3988.9392
TX0470706,STD_1721031591,2024-09-05T12:32:13.000+07:00,443.9,10,0.03,4305.83
TX0523759,STD_1721031591,2024-08-20T12:32:17.000+07:00,492.52,10,0.01,4875.9478
TX0408056,STD_1721031591,2025-03-10T12:32:10.000+07:00,478.41,10,0.09,4353.531
TX0423049,STD_1721031591,2024-12-07T12:32:10.000+07:00,462.68,10,0.12,4071.5837
TX0383551,STD_1721031591,2024-11-18T12:32:08.000+07:00,432.63,10,0.07,4023.4587
TX0414320,STD_1721031591,2024-05-24T12:32:10.000+07:00,473.1,10,0.03,4589.0703
TX0308005,STD_1721031591,2024-08-13T12:32:07.000+07:00,487.24,10,0.15,4141.54
TX0325286,STD_1721031591,2024-11-26T12:32:07.000+07:00,446.66,9,0.0,4019.94
TX0377712,STD_1721031591,2024-10-16T12:32:08.000+07:00,480.0,10,0.03,4656.0
TX0450553,STD_1721031591,2024-09-08T12:32:11.000+07:00,496.68,10,0.15,4221.78
TX0429982,STD_1721031591,2024-12-28T12:32:10.000+07:00,439.63,10,0.02,4308.374
TX0494834,STD_1721031591,2025-03-04T12:32:15.000+07:00,481.07,10,0.02,4714.4863
TX0509199,STD_1721031591,2024-09-05T12:32:16.000+07:00,494.84,10,0.11,4404.0757
TX0440965,STD_1721031591,2024-12-29T12:32:11.000+07:00,474.24,10,0.16,3983.616
TX0477212,STD_1721031591,2024-09-18T12:32:13.000+07:00,452.23,10,0.1,4070.07
TX0304813,STD_1721031591,2024-04-27T12:32:06.000+07:00,458.49,10,0.13,3988.863
TX0463878,STD_1721031591,2025-03-10T12:32:13.000+07:00,477.73,9,0.0,4299.5703
TX0534280,STD_1721031591,2024-09-19T12:32:18.000+07:00,489.27,10,0.1,4403.4297
TX0419584,STD_1721031591,2024-09-25T12:32:10.000+07:00,457.66,9,0.02,4036.5613
TX0484004,STD_1721031591,2024-07-08T12:32:14.000+07:00,490.74,10,0.06,4612.956
TX0472368,STD_1721031591,2024-12-28T12:32:13.000+07:00,484.78,10,0.06,4556.9316
TX0526307,STD_1721031591,2025-03-07T12:32:18.000+07:00,492.8,9,0.05,4213.4395
TX0425280,STD_1721031591,2025-03-29T12:32:10.000+07:00,473.39,10,0.02,4639.2227
TX0528939,STD_1721031591,2024-05-12T12:32:18.000+07:00,490.55,9,0.04,4238.3516
TX0268301,STD_1721031591,2024-05-03T12:32:06.000+07:00,464.48,10,0.11,4133.872
TX0437110,STD_1721031591,2024-07-23T12:32:11.000+07:00,434.77,10,0.08,3999.8838
TX0395684,STD_1721031591,2024-07-20T12:32:09.000+07:00,457.53,10,0.06,4300.7817
TX0284420,STD_1721031591,2024-11-29T12:32:06.000+07:00,442.3,10,0.0,4423.0
TX0407566,STD_1721031591,2025-01-19T12:32:10.000+07:00,452.08,10,0.08,4159.1357
TX0297665,STD_1721031591,2025-02-28T12:32:06.000+07:00,442.13,10,0.05,4200.235
TX0480237,STD_1721031591,2024-11-30T12:32:14.000+07:00,469.39,10,0.12,4130.6323
TX0363093,STD_1721031591,2025-03-11T12:32:08.000+07:00,426.71,10,0.04,4096.416
TX0352328,STD_1721031591,2024-05-04T12:32:08.000+07:00,499.42,10,0.19,4045.3022
TX0384419,STD_1721031591,2024-09-14T12:32:08.000+07:00,496.4,9,0.08,4110.1924
TX0490744,STD_1721031591,2024-04-29T12:32:14.000+07:00,435.53,10,0.03,4224.641
TX0358091,STD_1721031591,2024-06-21T12:32:08.000+07:00,499.37,10,0.05,4744.015
TX0385925,STD_1721031591,2024-06-16T12:32:08.000+07:00,449.39,10,0.1,4044.5103
TX0458472,STD_1721031591,2024-09-20T12:32:12.000+07:00,447.91,10,0.09,4075.981
TX0297378,STD_1721031591,2024-11-11T12:32:06.000+07:00,414.58,10,0.04,3979.9678
TX0319028,STD_1721031591,2024-08-11T12:32:07.000+07:00,497.72,10,0.12,4379.936
TX0343158,STD_1721031591,2024-09-28T12:32:07.000+07:00,475.99,10,0.1,4283.9097
TX0409709,STD_1721031591,2024-05-14T12:32:10.000+07:00,470.8,10,0.01,4660.92
TX0274319,STD_1721031591,2024-08-27T12:32:06.000+07:00,464.47,9,0.03,4054.8232
TX0347477,STD_1721031591,2024-04-28T12:32:08.000+07:00,421.88,10,0.02,4134.424
TX0457932,STD_1721031591,2024-12-22T12:32:12.000+07:00,495.5,10,0.04,4756.8
TX0501246,STD_1721031591,2025-01-26T12:32:15.000+07:00,469.04,10,0.02,4596.592
TX0343203,STD_1721031591,2025-01-09T12:32:07.000+07:00,463.37,10,0.11,4123.993
TX0370800,STD_1721031591,2024-10-19T12:32:08.000+07:00,456.43,10,0.1,4107.8696
TX0400094,STD_1721031591,2025-03-25T12:32:09.000+07:00,447.71,10,0.1,4029.39
TX0321631,STD_1721031591,2025-02-03T12:32:07.000+07:00,496.66,10,0.07,4618.938
TX0330089,STD_1721031591,2024-08-02T12:32:07.000+07:00,472.81,10,0.06,4444.414
TX0486187,STD_1721031591,2024-06-30T12:32:14.000+07:00,437.23,10,0.06,4109.9624
TX0423997,STD_1721031591,2024-10-04T12:32:10.000+07:00,433.3,10,0.03,4203.0103
TX0482827,STD_1721031591,2024-11-20T12:32:14.000+07:00,499.03,8,0.0,3992.24
TX0451903,STD_1721031591,2024-10-11T12:32:12.000+07:00,482.29,9,0.07,4036.767
TX0325422,STD_1721031591,2024-09-03T12:32:07.000+07:00,488.42,10,0.16,4102.7285
TX0400649,STD_1721031591,2024-12-05T12:32:10.000+07:00,491.96,10,0.07,4575.228
TX0302286,STD_1721031591,2024-10-20T12:32:06.000+07:00,450.43,10,0.05,4279.085
TX0277016,STD_1721031591,2024-05-11T12:32:06.000+07:00,474.53,9,0.06,4014.524
TX0312377,STD_1721031591,2024-08-01T12:32:07.000+07:00,472.78,10,0.05,4491.4097
TX0463020,STD_1721031591,2024-06-17T12:32:12.000+07:00,437.67,10,0.04,4201.6323
TX0301663,STD_1721031591,2024-05-31T12:32:06.000+07:00,457.96,10,0.1,4121.64
TX0423341,STD_1721031591,2024-12-06T12:32:10.000+07:00,477.77,10,0.09,4347.7065
TX0516817,STD_1721031591,2024-12-26T12:32:17.000+07:00,496.83,9,0.08,4113.7524
TX0345148,STD_1721031591,2024-11-23T12:32:08.000+07:00,473.06,10,0.05,4494.07
TX0310837,STD_1721031591,2024-05-15T12:32:07.000+07:00,483.71,9,0.07,4048.6528
TX0468643,STD_1721031591,2024-04-13T12:32:13.000+07:00,469.75,10,0.01,4650.525
TX0505790,STD_1721031591,2024-10-10T12:32:16.000+07:00,483.99,9,0.08,4007.4375
TX0272124,STD_1721031591,2024-08-22T12:32:06.000+07:00,472.45,9,0.01,4209.53
TX0363303,STD_1721031591,2025-02-27T12:32:08.000+07:00,448.76,10,0.03,4352.972
TX0460814,STD_1721031591,2024-10-10T12:32:12.000+07:00,454.53,10,0.11,4045.3167
TX0524412,STD_1721031591,2024-05-15T12:32:18.000+07:00,474.4,9,0.03,4141.512
TX0422398,STD_1721031591,2024-05-30T12:32:10.000+07:00,498.72,10,0.06,4687.9683
TX0398763,STD_1721031591,2024-09-18T12:32:09.000+07:00,488.78,9,0.0,4399.02
TX0274844,STD_1721031591,2024-12-17T12:32:06.000+07:00,439.01,10,0.01,4346.199
TX0394166,STD_1721031591,2024-05-03T12:32:09.000+07:00,471.97,10,0.07,4389.3213
TX0325565,STD_1721031591,2024-12-04T12:32:07.000+07:00,481.35,10,0.01,4765.365
TX0483946,STD_1721031591,2025-03-28T12:32:14.000+07:00,458.15,10,0.13,3985.905
TX0454640,STD_1721031591,2024-06-12T12:32:12.000+07:00,499.75,10,0.05,4747.625
TX0365536,STD_1721031591,2025-01-05T12:32:08.000+07:00,425.46,10,0.04,4084.416
TX0317406,STD_1721031591,2025-01-26T12:32:07.000+07:00,477.06,10,0.14,4102.7163
TX0396101,STD_1721031591,2024-07-29T12:32:09.000+07:00,464.25,10,0.03,4503.225
TX0409089,STD_1721031591,2024-10-29T12:32:10.000+07:00,485.09,10,0.17,4026.2468
TX0329669,STD_1721031591,2024-05-10T12:32:07.000+07:00,468.53,9,0.03,4090.267
TX0357165,STD_1721031591,2024-04-13T12:32:08.000+07:00,489.93,10,0.18,4017.4258
TX0273097,STD_1721031591,2024-05-18T12:32:06.000+07:00,474.58,9,0.05,4057.6587
TX0479443,STD_1721031591,2024-10-29T12:32:14.000+07:00,491.66,10,0.18,4031.612
TX0446435,STD_1721031591,2024-10-06T12:32:11.000+07:00,492.68,10,0.11,4384.8516
TX0431140,STD_1721031591,2024-10-10T12:32:10.000+07:00,467.97,10,0.13,4071.339
TX0331140,STD_1721031591,2024-11-01T12:32:07.000+07:00,480.4,10,0.03,4659.8804
TX0275651,STD_1721031591,2024-11-13T12:32:06.000+07:00,490.77,9,0.09,4019.4058
TX0478506,STD_1721031591,2025-02-18T12:32:13.000+07:00,486.8,9,0.01,4337.3877
TX0276611,STD_1721031591,2024-11-09T12:32:06.000+07:00,460.58,9,0.04,3979.411
TX0331917,STD_1721031591,2024-07-11T12:32:07.000+07:00,485.39,10,0.06,4562.6665
TX0307900,STD_1721031591,2024-07-13T12:32:07.000+07:00,469.76,9,0.01,4185.5615
TX0396427,STD_1721031591,2024-12-23T12:32:09.000+07:00,445.35,10,0.02,4364.43
TX0282714,STD_1721031591,2024-10-04T12:32:06.000+07:00,476.64,10,0.08,4385.0884
TX0272951,STD_1721031591,2025-01-30T12:32:06.000+07:00,431.32,10,0.0,4313.2
TX0345237,STD_1721031591,2025-01-21T12:32:08.000+07:00,425.63,10,0.02,4171.174
TX0315653,STD_1721031591,2024-09-19T12:32:07.000+07:00,437.49,10,0.08,4024.908
TX0372448,STD_1721031591,2024-12-23T12:32:08.000+07:00,489.53,9,0.08,4053.3086
TX0477438,STD_1721031591,2024-10-28T12:32:13.000+07:00,458.28,10,0.1,4124.5195
TX0489921,STD_1721031591,2025-01-29T12:32:14.000+07:00,499.82,10,0.13,4348.434
TX0397789,STD_1721031591,2025-02-05T12:32:09.000+07:00,440.4,10,0.03,4271.88
TX0450407,STD_1721031591,2024-11-04T12:32:11.000+07:00,468.36,9,0.02,4130.935
TX0379792,STD_1721031591,2024-09-14T12:32:08.000+07:00,460.15,10,0.02,4509.47
TX0345319,STD_1721031591,2024-12-13T12:32:08.000+07:00,493.87,10,0.12,4346.056
TX0518438,STD_1721031591,2024-12-05T12:32:17.000+07:00,495.14,10,0.05,4703.83
TX0267781,STD_1721031591,2024-05-22T12:32:06.000+07:00,446.13,10,0.01,4416.687
TX0391843,STD_1721031591,2024-10-01T12:32:09.000+07:00,466.66,10,0.09,4246.606
TX0449514,STD_1721031591,2024-10-21T12:32:11.000+07:00,479.97,10,0.03,4655.7095
TX0355822,STD_1721031591,2025-02-04T12:32:08.000+07:00,476.07,9,0.03,4156.0913
TX0340173,STD_1721031591,2024-09-14T12:32:07.000+07:00,454.91,10,0.11,4048.699
TX0493913,STD_1721031591,2025-01-19T12:32:15.000+07:00,448.38,10,0.04,4304.4478
TX0470584,STD_1721031591,2024-07-16T12:32:13.000+07:00,455.37,9,0.02,4016.3635
TX0270773,STD_1721031591,2025-03-27T12:32:06.000+07:00,474.79,10,0.14,4083.194
TX0489112,STD_1721031591,2024-07-02T12:32:14.000+07:00,481.14,10,0.07,4474.6025
TX0369931,STD_1721031591,2024-06-21T12:32:08.000+07:00,440.88,10,0.0,4408.8
TX0307834,STD_1721031591,2024-09-16T12:32:07.000+07:00,483.11,10,0.04,4637.8555
TX0452687,STD_1721031591,2024-12-31T12:32:12.000+07:00,480.95,10,0.01,4761.4053
TX0319114,STD_1721031591,2024-11-28T12:32:07.000+07:00,468.73,10,0.08,4312.3164
TX0389321,STD_1721031591,2024-05-16T12:32:09.000+07:00,497.38,9,0.08,4118.3066
